"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"2622" "intracellular protein transmembrane transport (GO:0065002)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "SRP72"
"2623" "import across plasma membrane (GO:0098739)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "LRP2"
"2624" "regulation of leukocyte cell-cell adhesion (GO:1903037)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PAG1"
"2625" "positive regulation of extracellular matrix organization (GO:1903055)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CLASP1"
"2626" "interleukin-2-mediated signaling pathway (GO:0038110)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "IL2RB"
"2627" "negative regulation of fatty acid biosynthetic process (GO:0045717)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ERLIN2"
"2628" "calcineurin-NFAT signaling cascade (GO:0033173)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "NFATC3"
"2629" "regulation of long-term neuronal synaptic plasticity (GO:0048169)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "APP"
"2630" "positive regulation of cytolysis (GO:0045919)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "RRAGA"
"2631" "biotin metabolic process (GO:0006768)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ACACB"
"2632" "relaxation of cardiac muscle (GO:0055119)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "KCNJ2"
"2633" "regulation of integrin-mediated signaling pathway (GO:2001044)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PHACTR4"
"2634" "calcium ion regulated exocytosis (GO:0017156)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "RIMS3"
"2635" "regulation of hemopoiesis (GO:1903706)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "RUNX1"
"2636" "rRNA base methylation (GO:0070475)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "TRMT112"
"2637" "organic cyclic compound catabolic process (GO:1901361)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "AOC1"
"2638" "negative regulation of amyloid precursor protein catabolic process (GO:1902992)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ROCK1"
"2639" "monocyte differentiation (GO:0030224)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "VEGFA"
"2640" "positive regulation of mesenchymal cell proliferation (GO:0002053)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "VEGFA"
"2641" "positive regulation of chromosome segregation (GO:0051984)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CDC6"
"2642" "regulation of ceramide biosynthetic process (GO:2000303)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PRKCD"
"2643" "sphingolipid catabolic process (GO:0030149)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "SMPD1"
"2644" "cytidine to uridine editing (GO:0016554)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "A1CF"
"2645" "cellular response to interleukin-2 (GO:0071352)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "IL2RB"
"2646" "response to sterol (GO:0036314)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "RORA"
"2647" "relaxation of muscle (GO:0090075)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "KCNJ2"
"2648" "rhodopsin mediated signaling pathway (GO:0016056)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "GNAT1"
"2649" "cytoplasmic mRNA processing body assembly (GO:0033962)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ATXN2"
"2650" "negative regulation of nucleocytoplasmic transport (GO:0046823)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CHORDC1"
"2651" "icosanoid biosynthetic process (GO:0046456)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ALOX12"
"2652" "cellular response to interferon-beta (GO:0035458)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "UBE2K"
"2653" "cell part morphogenesis (GO:0032990)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PID1"
"2654" "negative regulation of potassium ion transport (GO:0043267)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CAB39"
"2655" "fatty acid transmembrane transport (GO:1902001)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ACACB"
"2656" "negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ING2"
"2657" "metanephric mesenchyme development (GO:0072075)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "WNT4"
"2658" "negative regulation of T cell differentiation (GO:0045581)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "IHH"
"2659" "negative regulation of cardiac muscle hypertrophy (GO:0010614)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "FOXO1"
"2660" "regulation of synaptic vesicle cycle (GO:0098693)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "RIMS3"
"2661" "negative regulation of chemotaxis (GO:0050922)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "SLIT2"
"2662" "cellular response to increased oxygen levels (GO:0036295)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "FOXO1"
"2663" "carbohydrate phosphorylation (GO:0046835)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "IPPK"
"2664" "positive regulation of fatty acid oxidation (GO:0046321)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "IRS1"
"2665" "methylation-dependent chromatin silencing (GO:0006346)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "MBD1"
"2666" "regulation of synaptic transmission, GABAergic (GO:0032228)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "STXBP1"
"2667" "low-density lipoprotein receptor particle metabolic process (GO:0032799)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "AP2B1"
"2668" "negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CALM1"
"2669" "epithelial cell-cell adhesion (GO:0090136)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "VCL"
"2670" "L-serine metabolic process (GO:0006563)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PSAT1"
"2671" "protein O-linked mannosylation (GO:0035269)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "LARGE2"
"2672" "embryonic hemopoiesis (GO:0035162)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "KMT2A"
"2673" "hemidesmosome assembly (GO:0031581)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "LAMC1"
"2674" "aspartate family amino acid biosynthetic process (GO:0009067)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ASNSD1"
"2675" "glutathione biosynthetic process (GO:0006750)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CHAC1"
"2676" "regulation of autophagosome maturation (GO:1901096)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ADRB2"
"2677" "regulation of chromatin silencing (GO:0031935)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "HMGA1"
"2678" "cardiac muscle cell membrane repolarization (GO:0099622)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "KCNJ2"
"2679" "membrane repolarization during action potential (GO:0086011)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "KCNJ2"
"2680" "RNA polymerase II transcriptional preinitiation complex assembly (GO:0051123)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "TBP"
"2681" "positive regulation of endothelial cell apoptotic process (GO:2000353)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PDCD4"
"2682" "regulation of stem cell population maintenance (GO:2000036)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "HMGA2"
"2683" "negative regulation of blood vessel diameter (GO:0097756)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "EDNRA"
"2684" "regulation of histone deacetylation (GO:0031063)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ING2"
"2685" "cellular response to prostaglandin stimulus (GO:0071379)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PTGFR"
"2686" "postsynapse assembly (GO:0099068)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "WNT7A"
"2687" "regulation of lipid kinase activity (GO:0043550)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PIK3R1"
"2688" "positive regulation of superoxide anion generation (GO:0032930)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "PRKCD"
"2689" "negative regulation of nuclear division (GO:0051784)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "CHEK1"
"2690" "negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000059)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "HIPK2"
"2691" "embryonic eye morphogenesis (GO:0048048)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "LRP6"
"2692" "carnitine shuttle (GO:0006853)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "ACACB"
"2693" "cell-substrate junction assembly (GO:0007044)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "LAMC1"
"2694" "myeloid cell activation involved in immune response (GO:0002275)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "KARS"
"2695" "attachment of mitotic spindle microtubules to kinetochore (GO:0051315)" "1/11" 0.559480155889345 1 0 0 1.26614332742466 0.7353092168125 "SEH1L"
"2696" "anterograde trans-synaptic signaling (GO:0098916)" "17/240" 0.559509617637695 1 0 0 0.986536675951718 0.572876482619993 "GABRA1;SNAP25;NPY4R;MINK1;HTR2A;CACNA1E;SSTR3;GRM1;LRP6;CACNB4;SYPL1;GRM7;SYT10;KIF5A;DLGAP1;GABRE;PAFAH1B1"
"2697" "positive regulation of DNA biosynthetic process (GO:2000573)" "4/55" 0.563765433959395 1 0 0 1.01291466193973 0.58051862368036 "HMBOX1;PARM1;FGFR4;MAP3K4"
"2698" "response to gamma radiation (GO:0010332)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "YAP1;PRKAA1"
"2699" "tRNA methylation (GO:0030488)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "TRMT112;TARBP1"
"2700" "negative regulation of catalytic activity (GO:0043086)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "OXA1L;ATP7A"
"2701" "positive regulation of release of cytochrome c from mitochondria (GO:0090200)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "PPIF;CIDEB"
"2702" "regulation of T cell receptor signaling pathway (GO:0050856)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "PTPRJ;KCNN4"
"2703" "RNA biosynthetic process (GO:0032774)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "TERT;TAF5"
"2704" "sodium ion homeostasis (GO:0055078)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "SLC12A2;ATP1B4"
"2705" "lipid modification (GO:0030258)" "2/26" 0.566223011106767 1 0 0 1.07135204628241 0.609349974100485 "PLPP6;PLPP1"
"2706" "plasma membrane bounded cell projection assembly (GO:0120031)" "17/241" 0.566575724001572 1 0 0 0.982443162773495 0.558169716374672 "ACTR2;SEPT11;MBD1;ARL3;RFX3;PARVA;OCRL;CDC14A;SEPT2;MYLK;CD2AP;UBXN10;KIAA0586;RAB23;RAPGEF2;TNIK;VCL"
"2707" "phospholipid metabolic process (GO:0006644)" "5/70" 0.571056569744943 1 0 0 0.994826900119379 0.557368685710508 "SMPD1;PLPP1;AGPAT3;PLCD1;FDFT1"
"2708" "calcium-mediated signaling (GO:0019722)" "5/70" 0.571056569744943 1 0 0 0.994826900119379 0.557368685710508 "PTGFR;PRKAA1;DMPK;ADGRL1;MCU"
"2709" "odontogenesis (GO:0042476)" "3/41" 0.572353262339255 1 0 0 1.019090970854 0.568651627214444 "EDA;AXIN2;LRP6"
"2710" "negative regulation of proteolysis (GO:0045861)" "3/41" 0.572353262339255 1 0 0 1.019090970854 0.568651627214444 "ROCK1;CHAC1;PTPN3"
"2711" "bicarbonate transport (GO:0015701)" "3/41" 0.572353262339255 1 0 0 1.019090970854 0.568651627214444 "SLC4A7;SLC4A8;SLC4A4"
"2712" "DNA duplex unwinding (GO:0032508)" "3/41" 0.572353262339255 1 0 0 1.019090970854 0.568651627214444 "PURA;HMGA1;RAD23B"
"2713" "regulation of type I interferon production (GO:0032479)" "6/85" 0.577590782258838 1 0 0 0.983123054235622 0.539626069366551 "CYLD;RNF125;NLRX1;TRAF3;POLR3D;POLR3F"
"2714" "chromosome organization (GO:0051276)" "4/56" 0.578264673120306 1 0 0 0.994826900119379 0.544890174240553 "COPS7B;HMGA2;AXIN2;RAD23B"
"2715" "DNA-dependent DNA replication (GO:0006261)" "4/56" 0.578264673120306 1 0 0 0.994826900119379 0.544890174240553 "POLE4;PURA;ORC4;HMGA1"
"2716" "cellular defense response (GO:0006968)" "4/56" 0.578264673120306 1 0 0 0.994826900119379 0.544890174240553 "FOSL1;ADORA2A;RAB23;UMOD"
"2717" "DNA metabolic process (GO:0006259)" "22/314" 0.579652996176939 1 0 0 0.975817468906907 0.532138282766484 "BTG2;UBE2B;NSMCE3;MBD1;USP3;IGF1;CDC6;TNFAIP1;AXIN2;RBPJ;CDC25A;TBRG1;POLE4;PURA;ORC4;TERT;CHEK1;TIMELESS;RBMS1;MMS19;CLSPN;RAD9A"
"2718" "mRNA polyadenylation (GO:0006378)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "APP;SSU72"
"2719" "negative regulation of synaptic transmission (GO:0050805)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "STXBP1;PTEN"
"2720" "transcription from RNA polymerase III promoter (GO:0006383)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "TBP;ELL"
"2721" "cargo loading into vesicle (GO:0035459)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "SEC24A;TBC1D20"
"2722" "muscle fiber development (GO:0048747)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "SKI;VEGFA"
"2723" "regulation of autophagy of mitochondrion (GO:1903146)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "FBXW7;WBP11"
"2724" "regulation of protein localization to cell surface (GO:2000008)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "BDNF;RAB11FIP5"
"2725" "regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "CARM1;RUNX1"
"2726" "regulation of cilium assembly (GO:1902017)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "CYLD;ARHGAP35"
"2727" "leukocyte cell-cell adhesion (GO:0007159)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "ROCK1;UMOD"
"2728" "endocytic recycling (GO:0032456)" "2/27" 0.587046907868098 1 0 0 1.03167234086454 0.549520840975452 "DENND1B;RAB35"
"2729" "determination of left/right symmetry (GO:0007368)" "3/42" 0.588974436004281 1 0 0 0.994826900119379 0.526634001832572 "KIF3B;RFX3;DLL1"
"2730" "cellular response to radiation (GO:0071478)" "3/42" 0.588974436004281 1 0 0 0.994826900119379 0.526634001832572 "NSMCE3;CLOCK;RAD9A"
"2731" "calcium ion transmembrane transport (GO:0070588)" "6/86" 0.589201817883014 1 0 0 0.971691390814277 0.514011636707835 "FKBP1A;SLC24A3;CACNA2D1;TRPC1;TRPM3;MCU"
"2732" "pulmonary valve morphogenesis (GO:0003184)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "NOTCH2"
"2733" "regulation of double-strand break repair via nonhomologous end joining (GO:2001032)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "HMGA2"
"2734" "regulation of nitric-oxide synthase biosynthetic process (GO:0051769)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "SELENOS"
"2735" "negative regulation of chondrocyte differentiation (GO:0032331)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "PTHLH"
"2736" "regulation of oligodendrocyte differentiation (GO:0048713)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "NF1"
"2737" "establishment of apical/basal cell polarity (GO:0035089)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CDC42"
"2738" "positive regulation of establishment of protein localization (GO:1904951)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CHORDC1"
"2739" "negative regulation of metabolic process (GO:0009892)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "OXA1L"
"2740" "pyrimidine nucleoside salvage (GO:0043097)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "TK2"
"2741" "sulfation (GO:0051923)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "HS3ST5"
"2742" "regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "ING2"
"2743" "regulation of cytokine biosynthetic process (GO:0042035)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "ASB1"
"2744" "oligodendrocyte development (GO:0014003)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CNTNAP1"
"2745" "serine family amino acid biosynthetic process (GO:0009070)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "PSAT1"
"2746" "regulation of rRNA processing (GO:2000232)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "TRMT112"
"2747" "nonribosomal peptide biosynthetic process (GO:0019184)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CHAC1"
"2748" "negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "KANK1"
"2749" "exit from mitosis (GO:0010458)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CLASP1"
"2750" "polyamine metabolic process (GO:0006595)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "SMS"
"2751" "regulation of cell communication by electrical coupling (GO:0010649)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CALM1"
"2752" "eye photoreceptor cell development (GO:0042462)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "VEGFA"
"2753" "response to prostaglandin E (GO:0034695)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "TGFBR3"
"2754" "histone H3 deacetylation (GO:0070932)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "ELK4"
"2755" "spliceosomal tri-snRNP complex assembly (GO:0000244)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "SRSF10"
"2756" "negative regulation by host of viral transcription (GO:0043922)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "HMGA2"
"2757" "cellular response to fluid shear stress (GO:0071498)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "HAS2"
"2758" "lysine metabolic process (GO:0006553)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "DLST"
"2759" "activation of cysteine-type endopeptidase activity (GO:0097202)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CIDEB"
"2760" "negative regulation of histone modification (GO:0031057)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "JARID2"
"2761" "response to interleukin-6 (GO:0070741)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "PID1"
"2762" "regulation of protein import into nucleus, translocation (GO:0033158)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "IGF1"
"2763" "purine nucleoside monophosphate biosynthetic process (GO:0009127)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "LHPP"
"2764" "negative regulation of epithelial cell differentiation (GO:0030857)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "DLL1"
"2765" "ribosomal subunit export from nucleus (GO:0000054)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "NMD3"
"2766" "positive regulation of DNA-dependent DNA replication (GO:2000105)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "E2F7"
"2767" "cardiac muscle fiber development (GO:0048739)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "VEGFA"
"2768" "aromatic compound biosynthetic process (GO:0019438)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "PSAT1"
"2769" "protein hydroxylation (GO:0018126)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "VPS33B"
"2770" "regulation of antigen receptor-mediated signaling pathway (GO:0050854)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "RUNX1"
"2771" "pyrimidine-containing compound salvage (GO:0008655)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "TK2"
"2772" "prostanoid metabolic process (GO:0006692)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "ACOX1"
"2773" "regulation of T cell differentiation in thymus (GO:0033081)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "IHH"
"2774" "positive regulation of mRNA metabolic process (GO:1903313)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "GTPBP1"
"2775" "negative regulation of myoblast differentiation (GO:0045662)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "DLL1"
"2776" "negative regulation of androgen receptor signaling pathway (GO:0060766)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "PIAS2"
"2777" "negative regulation of leukocyte apoptotic process (GO:2000107)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "SELENOS"
"2778" "protein kinase C-activating G-protein coupled receptor signaling pathway (GO:0007205)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "PLPP1"
"2779" "calcineurin-mediated signaling (GO:0097720)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "NFATC3"
"2780" "regulation of catabolic process (GO:0009894)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "FURIN"
"2781" "positive regulation of SMAD protein import into nucleus (GO:0060391)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "BMPR1A"
"2782" "positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CD80"
"2783" "positive regulation of protein depolymerization (GO:1901881)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "KATNB1"
"2784" "positive regulation of lyase activity (GO:0051349)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "NF1"
"2785" "regulation of mesenchymal cell proliferation (GO:0010464)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "VEGFA"
"2786" "cardiac right ventricle morphogenesis (GO:0003215)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "BMPR1A"
"2787" "signal transduction involved in G2 DNA damage checkpoint (GO:0072425)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CHEK1"
"2788" "regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901836)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "IPPK"
"2789" "histone H3-K9 demethylation (GO:0033169)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "JMJD1C"
"2790" "regulation of protein glycosylation (GO:0060049)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CHORDC1"
"2791" "negative regulation of oxidoreductase activity (GO:0051354)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "OXA1L"
"2792" "cellular modified amino acid catabolic process (GO:0042219)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CHAC1"
"2793" "protein insertion into membrane (GO:0051205)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "REEP1"
"2794" "Golgi localization (GO:0051645)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CDC42"
"2795" "positive regulation of skeletal muscle tissue development (GO:0048643)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "DLL1"
"2796" "skeletal muscle fiber development (GO:0048741)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "SKI"
"2797" "lysine catabolic process (GO:0006554)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "DLST"
"2798" "regulation of histone methylation (GO:0031060)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "JARID2"
"2799" "pre-mRNA cleavage required for polyadenylation (GO:0098789)" "1/12" 0.591126801347595 1 0 0 1.16063138347261 0.610172621520186 "CPSF7"
"2800" "positive regulation of cell death (GO:0010942)" "4/57" 0.592484634997031 1 0 0 0.977373796608513 0.511587097496522 "EFNB2;APC;CIDEB;AXIN2"
"2801" "negative regulation of cysteine-type endopeptidase activity (GO:2000117)" "5/72" 0.596495411100416 1 0 0 0.967192819560508 0.499732794138628 "CAST;RPS6KA3;DDX3X;RAF1;VEGFA"
"2802" "receptor-mediated endocytosis (GO:0006898)" "13/188" 0.597129568796427 1 0 0 0.963077105434718 0.496582930400176 "CD163;TFRC;M6PR;ADRB2;LRP2;AP2B1;HSPG2;DLL1;LRP1B;IGF2R;LRP6;SNX1;MASP1"
"2803" "calcium ion homeostasis (GO:0055074)" "6/87" 0.600644342027202 1 0 0 0.960522524253194 0.48962856268279 "CASR;SLC24A3;DMPK;VAPB;HTR2A;ATP13A3"
"2804" "intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)" "3/43" 0.60517358378279 1 0 0 0.971691390814277 0.488022232389885 "DYRK2;ZMAT3;HIPK2"
"2805" "response to hydrogen peroxide (GO:0042542)" "3/43" 0.60517358378279 1 0 0 0.971691390814277 0.488022232389885 "PLEKHA1;PRKCD;PPIF"
